"method","serie","F1","precision","recall"
"RED_garch",37,0.133333333333333,0.0714285714285714,1
"RED_garch",38,0.0784313725490196,0.0571428571428571,0.125
"RED_garch",39,0.275862068965517,0.19047619047619,0.5
"RED_garch",40,NA,0,0
"RED_garch",41,0.705882352941177,0.666666666666667,0.75
"RED_garch",42,0.0888888888888889,0.0476190476190476,0.666666666666667
"RED_garch",43,0.222222222222222,0.230769230769231,0.214285714285714
"RED_garch",44,0.285714285714286,0.1875,0.6
"RED_garch",45,1,1,1
"RED_garch",46,0.05,0.0256410256410256,1
"RED_garch",47,0.102564102564103,0.0540540540540541,1
"RED_garch",48,0.428571428571429,0.321428571428571,0.642857142857143
"RED_garch",49,0.727272727272727,0.666666666666667,0.8
"RED_garch",50,0.142857142857143,0.0810810810810811,0.6
"RED_garch",51,0.0571428571428571,0.0303030303030303,0.5
"RED_garch",52,0.24390243902439,0.178571428571429,0.384615384615385
"RED_garch",53,0.571428571428572,0.416666666666667,0.909090909090909
"RED_garch",54,0.692307692307692,0.692307692307692,0.692307692307692
"RED_garch",55,0.296296296296296,0.285714285714286,0.307692307692308
"RED_garch",56,0.0909090909090909,0.0526315789473684,0.333333333333333
"RED_garch",57,0.378378378378378,0.291666666666667,0.538461538461538
"RED_garch",58,0.285714285714286,0.25,0.333333333333333
"RED_garch",59,0.928571428571429,0.928571428571429,0.928571428571429
"RED_garch",60,0.222222222222222,0.125,1
"RED_garch",61,0.0975609756097561,0.0526315789473684,0.666666666666667
"RED_garch",62,0.838709677419355,0.866666666666667,0.8125
"RED_garch",63,1,1,1
"RED_garch",64,0.72,0.75,0.692307692307692
"RED_garch",65,0.608695652173913,0.5,0.777777777777778
"RED_garch",66,NA,0,0
"RED_garch",67,0.846153846153846,0.785714285714286,0.916666666666667
"RED_garch",68,0.27906976744186,0.193548387096774,0.5
"RED_garch",69,0.333333333333333,0.222222222222222,0.666666666666667
"RED_garch",70,0.363636363636364,0.333333333333333,0.4
"RED_garch",71,0.0930232558139535,0.0487804878048781,1
"RED_garch",72,0.304347826086956,0.233333333333333,0.4375
"RED_garch",73,0.933333333333333,0.933333333333333,0.933333333333333
"RED_garch",74,0.266666666666667,0.285714285714286,0.25
"RED_realized",1,NA,0,0
"RED_realized",2,0.285714285714286,0.166666666666667,1
"RED_realized",3,0.933333333333333,0.875,1
"RED_realized",4,0.909090909090909,0.833333333333333,1
"RED_realized",5,0.666666666666667,0.75,0.6
"RED_realized",6,0.896551724137931,0.866666666666667,0.928571428571429
"RED_realized",7,0.916666666666667,0.846153846153846,1
"RED_realized",8,0.1,0.0526315789473684,1
"RED_realized",9,0.7,0.7,0.7
"RED_realized",10,0.916666666666667,0.916666666666667,0.916666666666667
"RED_realized",11,1,1,1
"RED_realized",12,1,1,1
"RED_realized",13,0.72,0.642857142857143,0.818181818181818
"RED_realized",14,0.666666666666667,0.5,1
"RED_realized",15,0.903225806451613,0.875,0.933333333333333
"RED_realized",16,0.606060606060606,0.476190476190476,0.833333333333333
"RED_realized",17,0.923076923076923,0.857142857142857,1
"RED_realized",18,0.888888888888889,0.8,1
"RED_realized",19,0.714285714285714,0.588235294117647,0.909090909090909
"RED_realized",20,0.363636363636364,0.222222222222222,1
"RED_realized",21,0.75,0.6,1
"RED_realized",22,0.888888888888889,0.888888888888889,0.888888888888889
"RED_realized",23,0.9375,0.9375,0.9375
"RED_realized",24,0.75,0.6,1
"RED_realized",25,1,1,1
"RED_realized",26,1,1,1
"RED_realized",27,0.9375,0.9375,0.9375
"RED_realized",28,1,1,1
"RED_realized",29,0.666666666666667,0.533333333333333,0.888888888888889
"RED_realized",30,0.2,0.111111111111111,1
"RED_realized",31,1,1,1
"RED_realized",32,0.857142857142857,0.75,1
"RED_realized",33,0.923076923076923,0.857142857142857,1
"RED_realized",34,0.857142857142857,0.857142857142857,0.857142857142857
"RED_realized",35,0.117647058823529,0.0625,1
"RED_realized",36,0.363636363636364,0.222222222222222,1
"RED_realized",37,0.117647058823529,0.0625,1
"RED_realized",38,0.571428571428571,0.461538461538462,0.75
"RED_realized",39,0.333333333333333,0.25,0.5
"RED_realized",40,0.25,0.142857142857143,1
"RED_realized",41,0.75,0.75,0.75
"RED_realized",42,0.428571428571429,0.272727272727273,1
"RED_realized",43,0.764705882352941,0.65,0.928571428571429
"RED_realized",44,0.222222222222222,0.25,0.2
"RED_realized",45,1,1,1
"RED_realized",46,0.2,0.111111111111111,1
"RED_realized",47,0.307692307692308,0.181818181818182,1
"RED_realized",48,0.615384615384615,0.666666666666667,0.571428571428571
"RED_realized",49,0.72,0.6,0.9
"RED_realized",50,0.909090909090909,0.833333333333333,1
"RED_realized",51,0.166666666666667,0.1,0.5
"RED_realized",52,0.692307692307692,0.692307692307692,0.692307692307692
"RED_realized",53,0.916666666666667,0.846153846153846,1
"RED_realized",54,0.733333333333333,0.647058823529412,0.846153846153846
"RED_realized",55,0.96,1,0.923076923076923
"RED_realized",56,0.25,0.153846153846154,0.666666666666667
"RED_realized",57,0.96,1,0.923076923076923
"RED_realized",58,0.75,0.75,0.75
"RED_realized",59,1,1,1
"RED_realized",60,1,1,1
"RED_realized",61,0.857142857142857,0.75,1
"RED_realized",62,0.727272727272727,0.705882352941177,0.75
"RED_realized",63,0.933333333333333,0.933333333333333,0.933333333333333
"RED_realized",64,0.923076923076923,0.923076923076923,0.923076923076923
"RED_realized",65,0.9,0.818181818181818,1
"RED_realized",66,0.0714285714285714,0.037037037037037,1
"RED_realized",67,0.96,0.923076923076923,1
"RED_realized",68,0.666666666666667,0.666666666666667,0.666666666666667
"RED_realized",69,0.705882352941176,0.545454545454545,1
"RED_realized",70,0.833333333333333,0.714285714285714,1
"RED_realized",71,0.571428571428572,0.4,1
"RED_realized",72,0.740740740740741,0.909090909090909,0.625
"RED_realized",73,0.903225806451613,0.875,0.933333333333333
"RED_realized",74,0.533333333333333,0.571428571428571,0.5
"RED_wavelet",1,0.315789473684211,0.24,0.461538461538462
"RED_wavelet",2,NA,0,0
"RED_wavelet",3,0.555555555555556,0.454545454545455,0.714285714285714
"RED_wavelet",4,0.421052631578947,0.285714285714286,0.8
"RED_wavelet",5,0.588235294117647,0.416666666666667,1
"RED_wavelet",6,0.814814814814815,0.846153846153846,0.785714285714286
"RED_wavelet",7,0.292682926829268,0.2,0.545454545454545
"RED_wavelet",8,0.666666666666667,0.5,1
"RED_wavelet",9,NA,0,0
"RED_wavelet",10,0.608695652173913,0.636363636363636,0.583333333333333
"RED_wavelet",11,0.666666666666667,0.636363636363636,0.7
"RED_wavelet",12,0.5,0.368421052631579,0.777777777777778
"RED_wavelet",13,0.127659574468085,0.0833333333333333,0.272727272727273
"RED_wavelet",14,0.16,0.0869565217391304,1
"RED_wavelet",15,0.594594594594595,0.5,0.733333333333333
"RED_wavelet",16,0.142857142857143,0.1,0.25
"RED_wavelet",17,0.5,0.5,0.5
"RED_wavelet",18,0.444444444444444,0.4,0.5
"RED_wavelet",19,0.195121951219512,0.133333333333333,0.363636363636364
"RED_wavelet",20,NA,0,0
"RED_wavelet",21,0.25,0.153846153846154,0.666666666666667
"RED_wavelet",22,0.0952380952380952,0.0606060606060606,0.222222222222222
"RED_wavelet",23,0.473684210526316,0.409090909090909,0.5625
"RED_wavelet",24,0.114285714285714,0.0689655172413793,0.333333333333333
"RED_wavelet",25,0.222222222222222,0.2,0.25
"RED_wavelet",26,0.583333333333333,0.538461538461538,0.636363636363636
"RED_wavelet",27,0.315789473684211,0.272727272727273,0.375
"RED_wavelet",28,0.384615384615385,0.263157894736842,0.714285714285714
"RED_wavelet",29,0.111111111111111,0.111111111111111,0.111111111111111
"RED_wavelet",30,0.222222222222222,0.125,1
"RED_wavelet",31,0.333333333333333,0.333333333333333,0.333333333333333
"RED_wavelet",32,0.266666666666667,0.19047619047619,0.444444444444444
"RED_wavelet",33,NA,0,0
"RED_wavelet",34,0.24390243902439,0.147058823529412,0.714285714285714
"RED_wavelet",35,0.0606060606060606,0.03125,1
"RED_wavelet",36,0.0714285714285714,0.0384615384615385,0.5
"RED_wavelet",37,0.0625,0.0333333333333333,0.5
"RED_wavelet",38,0.0930232558139535,0.0740740740740741,0.125
"RED_wavelet",39,0.176470588235294,0.115384615384615,0.375
"RED_wavelet",40,0.0645161290322581,0.0333333333333333,1
"RED_wavelet",41,0.428571428571428,0.3,0.75
"RED_wavelet",42,0.153846153846154,0.0869565217391304,0.666666666666667
"RED_wavelet",43,0.227272727272727,0.166666666666667,0.357142857142857
"RED_wavelet",44,0.727272727272727,0.666666666666667,0.8
"RED_wavelet",45,0.432432432432432,0.363636363636364,0.533333333333333
"RED_wavelet",46,NA,0,0
"RED_wavelet",47,0.16,0.0869565217391304,1
"RED_wavelet",48,0.27906976744186,0.206896551724138,0.428571428571429
"RED_wavelet",49,0.238095238095238,0.15625,0.5
"RED_wavelet",50,0.1875,0.111111111111111,0.6
"RED_wavelet",51,0.363636363636364,0.222222222222222,1
"RED_wavelet",52,0.146341463414634,0.107142857142857,0.230769230769231
"RED_wavelet",53,0.205128205128205,0.142857142857143,0.363636363636364
"RED_wavelet",54,0.166666666666667,0.181818181818182,0.153846153846154
"RED_wavelet",55,0.227272727272727,0.161290322580645,0.384615384615385
"RED_wavelet",56,0.266666666666667,0.166666666666667,0.666666666666667
"RED_wavelet",57,0.516129032258065,0.444444444444444,0.615384615384615
"RED_wavelet",58,0.235294117647059,0.181818181818182,0.333333333333333
"RED_wavelet",59,0.592592592592593,0.615384615384615,0.571428571428571
"RED_wavelet",60,0.285714285714286,0.181818181818182,0.666666666666667
"RED_wavelet",61,0.363636363636364,0.25,0.666666666666667
"RED_wavelet",62,NA,0,0
"RED_wavelet",63,0.227272727272727,0.172413793103448,0.333333333333333
"RED_wavelet",64,0.411764705882353,0.333333333333333,0.538461538461538
"RED_wavelet",65,0.228571428571429,0.153846153846154,0.444444444444444
"RED_wavelet",66,NA,0,0
"RED_wavelet",67,0.583333333333333,0.583333333333333,0.583333333333333
"RED_wavelet",68,0.13953488372093,0.0967741935483871,0.25
"RED_wavelet",69,0.105263157894737,0.0625,0.333333333333333
"RED_wavelet",70,0.571428571428571,0.444444444444444,0.8
"RED_wavelet",71,0.0833333333333333,0.0454545454545455,0.5
"RED_wavelet",72,0.709677419354839,0.733333333333333,0.6875
"RED_wavelet",73,0.342857142857143,0.3,0.4
"RED_wavelet",74,0.382978723404255,0.290322580645161,0.5625
