"","...1","method","dataset","series","time_fit","time_detect","time_detect_RT","time_RT","precision","recall","f1","precision_soft","recall_soft","f1_soft","precision_RT","recall_RT","f1_RT","precision_RT_soft","recall_RT_soft","f1_RT_soft"
"102",2,"fft","A3Benchmark","TS10",1.35898590087891e-05,0.0005044937133789,0.00043821334838867,2.61501312255859,0,0,NA,0,0,NA,0.9,0.9,0.9,0.98,0.98,0.98
"103",3,"fft","A3Benchmark","TS100",1.54972076416016e-05,0.0004737377166748,0.00044536590576171,1.83066725730896,1,0.4,0.571428571428572,1,0.4,0.571428571428572,1,1,1,1,1,1
"104",4,"fft","A3Benchmark","TS11",3.14712524414062e-05,0.00076007843017578,0.00049090385437011,2.80280089378357,0.176470588235294,0.428571428571429,0.25,0.176470588235294,0.428571428571429,0.25,1,1,1,1,1,1
"105",5,"fft","A3Benchmark","TS12",1.62124633789062e-05,0.00048685073852539,0.00041365623474121,1.46044087409973,1,0.846153846153846,0.916666666666667,1,0.846153846153846,0.916666666666667,1,1,1,1,1,1
"106",6,"fft","A3Benchmark","TS13",1.47819519042969e-05,0.00049853324890136,0.00044512748718261,2.61327505111694,0.4,0.888888888888889,0.551724137931035,0.43,0.955555555555555,0.593103448275862,1,1,1,1,1,1
"107",7,"fft","A3Benchmark","TS14",1.66893005371094e-05,0.00047636032104492,0.000457763671875,1.49104285240173,0,0,NA,0,0,NA,1,1,1,1,1,1
"108",8,"fft","A3Benchmark","TS15",2.26497650146484e-05,0.00049209594726562,0.00047254562377929,4.14437246322632,0.181818181818182,0.333333333333333,0.235294117647059,0.181818181818182,0.333333333333333,0.235294117647059,1,1,1,1,1,1
"109",9,"fft","A3Benchmark","TS16",1.81198120117188e-05,0.00051498413085937,0.0004127025604248,2.00319409370422,0.105263157894737,0.222222222222222,0.142857142857143,0.115789473684211,0.244444444444444,0.157142857142857,0.6,1,0.75,0.6,1,0.75
"110",10,"fft","A3Benchmark","TS17",1.71661376953125e-05,0.00051426887512207,0.0004432201385498,1.43824195861816,0,0,NA,0,0,NA,1,1,1,1,1,1
"111",11,"fft","A3Benchmark","TS18",1.88350677490234e-05,0.00055861473083496,0.00047826766967773,4.31608748435974,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.909090909090909,0.833333333333333,0.869565217391304,0.981818181818182,0.9,0.939130434782609
"112",12,"fft","A3Benchmark","TS19",1.78813934326172e-05,0.00053882598876953,0.00045275688171386,2.56936407089233,0.363636363636364,0.4,0.380952380952381,0.363636363636364,0.4,0.380952380952381,1,1,1,1,1,1
"113",13,"fft","A3Benchmark","TS2",3.4332275390625e-05,0.00076794624328613,0.0004589557647705,2.12595582008362,0.0833333333333333,0.0625,0.0714285714285714,0.0833333333333333,0.0625,0.0714285714285714,1,1,1,1,1,1
"114",14,"fft","A3Benchmark","TS20",3.31401824951172e-05,0.00072669982910156,0.00049662590026855,1.65161728858948,0,0,NA,0,0,NA,1,1,1,1,1,1
"115",15,"fft","A3Benchmark","TS21",2.02655792236328e-05,0.00053954124450683,0.00048065185546875,1.41352963447571,0.2,0.0833333333333333,0.117647058823529,0.2,0.0833333333333333,0.117647058823529,1,1,1,1,1,1
"116",16,"fft","A3Benchmark","TS22",2.02655792236328e-05,0.00054764747619628,0.00042390823364257,2.85445427894592,0.0666666666666667,0.25,0.105263157894737,0.0666666666666667,0.25,0.105263157894737,1,1,1,1,1,1
"117",17,"fft","A3Benchmark","TS23",1.88350677490234e-05,0.00054717063903808,0.00047564506530761,2.03717446327209,0.785714285714286,0.733333333333333,0.758620689655172,0.785714285714286,0.733333333333333,0.758620689655172,0.6875,0.733333333333333,0.709677419354839,0.8875,0.946666666666667,0.916129032258065
"118",18,"fft","A3Benchmark","TS24",3.57627868652344e-05,0.00065231323242187,0.00043892860412597,2.63449549674988,1,0.375,0.545454545454545,1,0.375,0.545454545454545,1,1,1,1,1,1
"119",19,"fft","A3Benchmark","TS25",1.9073486328125e-05,0.00053048133850097,0.00047945976257324,1.96343994140625,0.0666666666666667,0.5,0.117647058823529,0.0666666666666667,0.5,0.117647058823529,1,1,1,1,1,1
"120",20,"fft","A3Benchmark","TS26",1.9073486328125e-05,0.00058674812316894,0.00048446655273437,1.21226406097412,0,0,NA,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,1,1,1
"121",21,"fft","A3Benchmark","TS27",3.48091125488281e-05,0.00074362754821777,0.00049042701721191,1.97247266769409,0,0,NA,0,0,NA,1,1,1,1,1,1
"122",22,"fft","A3Benchmark","TS28",3.26633453369141e-05,0.00069808959960937,0.00046753883361816,1.12585067749023,0.111111111111111,0.5,0.181818181818182,0.111111111111111,0.5,0.181818181818182,1,1,1,1,1,1
"123",23,"fft","A3Benchmark","TS29",3.50475311279297e-05,0.00075674057006835,0.00048661231994628,3.54567646980286,0,0,NA,0,0,NA,0.4,1,0.571428571428572,0.4,1,0.571428571428572
"124",24,"fft","A3Benchmark","TS3",3.62396240234375e-05,0.00078821182250976,0.00044035911560058,1.18219947814941,0.0666666666666667,0.166666666666667,0.0952380952380952,0.0666666666666667,0.166666666666667,0.0952380952380952,1,1,1,1,1,1
"125",25,"fft","A3Benchmark","TS30",2.05039978027344e-05,0.0005958080291748,0.00040912628173828,2.75241613388062,0,0,NA,0,0,NA,1,1,1,1,1,1
"126",26,"fft","A3Benchmark","TS31",3.57627868652344e-05,0.00076484680175781,0.00048232078552246,1.42659091949463,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,1,1,1,1,1
"127",27,"fft","A3Benchmark","TS32",3.64780426025391e-05,0.00071096420288085,0.00864028930664062,3.20545792579651,0.583333333333333,0.5,0.538461538461538,0.583333333333333,0.5,0.538461538461538,0.8,0.857142857142857,0.827586206896552,0.906666666666667,0.971428571428571,0.937931034482759
"128",28,"fft","A3Benchmark","TS33",2.12192535400391e-05,0.00058484077453613,0.000443696975708,2.46871113777161,0.636363636363636,0.875,0.736842105263158,0.636363636363636,0.875,0.736842105263158,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235
"129",29,"fft","A3Benchmark","TS34",3.60012054443359e-05,0.00074601173400878,0.0005342960357666,1.99375128746033,0.0555555555555556,1,0.105263157894737,0.0555555555555556,1,0.105263157894737,0.0357142857142857,1,0.0689655172413793,0.0357142857142857,1,0.0689655172413793
"130",30,"fft","A3Benchmark","TS35",3.69548797607422e-05,0.00079607963562011,0.00043749809265136,3.01988339424133,0.133333333333333,0.666666666666667,0.222222222222222,0.133333333333333,0.666666666666667,0.222222222222222,1,1,1,1,1,1
"131",31,"fft","A3Benchmark","TS36",3.76701354980469e-05,0.00074529647827148,0.00042653083801269,5.09245824813843,0.0625,0.25,0.1,0.0625,0.25,0.1,1,1,1,1,1,1
"132",32,"fft","A3Benchmark","TS37",4.31537628173828e-05,0.00099468231201171,0.00046157836914062,3.74664115905762,0.888888888888889,0.8,0.842105263157895,0.977777777777778,0.88,0.926315789473684,1,1,1,1,1,1
"133",33,"fft","A3Benchmark","TS38",3.40938568115234e-05,0.00070834159851074,0.00039172172546386,1.48074722290039,0,0,NA,0,0,NA,1,1,1,1,1,1
"134",34,"fft","A3Benchmark","TS39",3.91006469726562e-05,0.00073814392089843,0.00049495697021484,2.12355828285217,0.111111111111111,0.0833333333333333,0.0952380952380952,0.111111111111111,0.0833333333333333,0.0952380952380952,0.857142857142857,1,0.923076923076923,0.857142857142857,1,0.923076923076923
"135",35,"fft","A3Benchmark","TS4",3.52859497070312e-05,0.00077009201049804,0.00046801567077636,3.89405393600464,0.117647058823529,0.333333333333333,0.173913043478261,0.117647058823529,0.333333333333333,0.173913043478261,1,1,1,1,1,1
"136",36,"fft","A3Benchmark","TS40",3.48091125488281e-05,0.00073456764221191,0.00049209594726562,2.08403992652893,0,0,NA,0,0,NA,0.888888888888889,0.8,0.842105263157895,0.977777777777778,0.88,0.926315789473684
"137",37,"fft","A3Benchmark","TS41",3.67164611816406e-05,0.00078940391540527,0.00048184394836425,1.3050639629364,1,0.5,0.666666666666667,1,0.5,0.666666666666667,0.928571428571429,0.928571428571429,0.928571428571429,0.985714285714286,0.985714285714286,0.985714285714286
"138",38,"fft","A3Benchmark","TS42",3.83853912353516e-05,0.00075483322143554,0.00043678283691406,11.3914680480957,0,0,NA,0,0,NA,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"139",39,"fft","A3Benchmark","TS43",3.60012054443359e-05,0.00077247619628906,0.00045371055603027,1.86410450935364,0.111111111111111,0.0666666666666667,0.0833333333333333,0.155555555555556,0.0933333333333333,0.116666666666667,0.8,0.8,0.8,0.96,0.96,0.96
"140",40,"fft","A3Benchmark","TS44",3.93390655517578e-05,0.00070786476135253,0.00049829483032226,2.63342142105103,1,0.625,0.769230769230769,1,0.625,0.769230769230769,0.933333333333333,0.875,0.903225806451613,0.986666666666667,0.925,0.954838709677419
"141",41,"fft","A3Benchmark","TS45",3.76701354980469e-05,0.00070977210998535,0.00049114227294921,2.61280393600464,0.363636363636364,0.8,0.5,0.363636363636364,0.8,0.5,0.25,1,0.4,0.25,1,0.4
"142",42,"fft","A3Benchmark","TS46",3.76701354980469e-05,0.00074338912963867,0.00048995018005371,3.03929591178894,0,0,NA,0,0,NA,0.75,1,0.857142857142857,0.75,1,0.857142857142857
"143",43,"fft","A3Benchmark","TS47",3.93390655517578e-05,0.0007185935974121,0.0004587173461914,3.30935311317444,0.285714285714286,0.4,0.333333333333333,0.323809523809524,0.453333333333333,0.377777777777778,0.8125,0.866666666666667,0.838709677419355,0.9125,0.973333333333333,0.941935483870968
"144",44,"fft","A3Benchmark","TS48",3.62396240234375e-05,0.00084686279296875,0.00051403045654296,2.59852361679077,0.0625,0.0769230769230769,0.0689655172413793,0.1125,0.138461538461538,0.124137931034483,0.857142857142857,0.923076923076923,0.888888888888889,0.914285714285714,0.984615384615385,0.948148148148148
"145",45,"fft","A3Benchmark","TS49",3.48091125488281e-05,0.00073528289794921,0.00045371055603027,2.47419905662537,0.875,0.875,0.875,0.875,0.875,0.875,0.764705882352941,0.8125,0.787878787878788,0.905882352941176,0.9625,0.933333333333333
"146",46,"fft","A3Benchmark","TS5",3.52859497070312e-05,0.0008101463317871,0.00050997734069824,1.58854675292969,0,0,NA,0.0133333333333333,0.1,0.0235294117647059,1,1,1,1,1,1
"147",47,"fft","A3Benchmark","TS50",3.86238098144531e-05,0.00071644783020019,0.00047588348388671,2.24386405944824,0,0,NA,0.12,0.0857142857142857,0.1,1,1,1,1,1,1
"148",48,"fft","A3Benchmark","TS51",3.79085540771484e-05,0.00074005126953125,0.00040888786315918,5.37697505950928,0.235294117647059,0.307692307692308,0.266666666666667,0.235294117647059,0.307692307692308,0.266666666666667,1,1,1,1,1,1
"149",49,"fft","A3Benchmark","TS52",3.76701354980469e-05,0.00074243545532226,0.00048780441284179,2.50777435302734,1,0.666666666666667,0.8,1,0.666666666666667,0.8,1,1,1,1,1,1
"150",50,"fft","A3Benchmark","TS53",3.52859497070312e-05,0.0007781982421875,0.00041365623474121,1.59733486175537,0.235294117647059,0.266666666666667,0.25,0.270588235294118,0.306666666666667,0.2875,0.933333333333333,0.933333333333333,0.933333333333333,0.986666666666667,0.986666666666667,0.986666666666667
"151",51,"fft","A3Benchmark","TS54",3.57627868652344e-05,0.00076818466186523,0.00051259994506835,3.35400748252869,0.555555555555556,0.625,0.588235294117647,0.622222222222222,0.7,0.658823529411765,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"152",52,"fft","A3Benchmark","TS55",3.50475311279297e-05,0.0007476806640625,0.00054192543029785,3.17498755455017,0.375,0.5,0.428571428571429,0.375,0.5,0.428571428571429,1,1,1,1,1,1
"153",53,"fft","A3Benchmark","TS56",3.71932983398438e-05,0.00076460838317871,0.00044679641723632,3.27114462852478,0,0,NA,0,0,NA,0.2,1,0.333333333333333,0.2,1,0.333333333333333
"154",54,"fft","A3Benchmark","TS57",3.57627868652344e-05,0.0007641315460205,0.00050282478332519,2.59246587753296,0.133333333333333,0.222222222222222,0.166666666666667,0.133333333333333,0.222222222222222,0.166666666666667,1,1,1,1,1,1
"155",55,"fft","A3Benchmark","TS58",3.69548797607422e-05,0.00075578689575195,0.0004730224609375,3.16050291061401,0.125,0.333333333333333,0.181818181818182,0.325,0.866666666666667,0.472727272727273,0.75,1,0.857142857142857,0.75,1,0.857142857142857
"156",56,"fft","A3Benchmark","TS59",3.76701354980469e-05,0.00082230567932128,0.00045275688171386,2.71305346488953,0.133333333333333,0.181818181818182,0.153846153846154,0.133333333333333,0.181818181818182,0.153846153846154,0.916666666666667,1,0.956521739130435,0.916666666666667,1,0.956521739130435
"157",57,"fft","A3Benchmark","TS6",3.29017639160156e-05,0.00065112113952636,0.00047874450683593,1.34304285049438,1,1,1,1,1,1,1,1,1,1,1,1
"158",58,"fft","A3Benchmark","TS60",3.79085540771484e-05,0.00075030326843261,0.00049448013305664,1.64163708686829,0,0,NA,0.05,0.0333333333333333,0.04,1,1,1,1,1,1
"159",59,"fft","A3Benchmark","TS61",3.52859497070312e-05,0.0162336826324463,0.00049686431884765,3.27215504646301,0.277777777777778,0.384615384615385,0.32258064516129,0.277777777777778,0.384615384615385,0.32258064516129,1,1,1,1,1,1
"160",60,"fft","A3Benchmark","TS62",3.93390655517578e-05,0.00077319145202636,0.00048017501831054,2.9581127166748,0,0,NA,0,0,NA,1,1,1,1,1,1
"161",61,"fft","A3Benchmark","TS63",3.71932983398438e-05,0.00076079368591308,0.000413179397583,2.86516737937927,0.0714285714285714,0.1,0.0833333333333333,0.0714285714285714,0.1,0.0833333333333333,1,1,1,1,1,1
"162",62,"fft","A3Benchmark","TS64",3.69548797607422e-05,0.00077986717224121,0.00047588348388671,1.89341402053833,1,1,1,1,1,1,1,1,1,1,1,1
"163",63,"fft","A3Benchmark","TS65",3.67164611816406e-05,0.00073790550231933,0.00047850608825683,1.89773750305176,1,0.428571428571429,0.6,1,0.428571428571429,0.6,1,1,1,1,1,1
"164",64,"fft","A3Benchmark","TS66",3.814697265625e-05,0.00074005126953125,0.00046205520629882,1.36117959022522,NA,0,NA,NA,0,NA,1,1,1,1,1,1
"165",65,"fft","A3Benchmark","TS67",3.38554382324219e-05,0.00076103210449218,0.00049924850463867,2.61403346061707,0.230769230769231,0.1875,0.206896551724138,0.230769230769231,0.1875,0.206896551724138,1,1,1,1,1,1
"166",66,"fft","A3Benchmark","TS68",3.74317169189453e-05,0.00083041191101074,0.00049495697021484,3.663330078125,0.444444444444444,0.5,0.470588235294118,0.488888888888889,0.55,0.517647058823529,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"167",67,"fft","A3Benchmark","TS69",3.64780426025391e-05,0.00075721740722656,0.00048208236694335,3.05675458908081,0.666666666666667,0.857142857142857,0.75,0.666666666666667,0.857142857142857,0.75,1,1,1,1,1,1
"168",68,"fft","A3Benchmark","TS7",4.22000885009766e-05,0.0007178783416748,0.00052118301391601,2.87739372253418,1,0.8,0.888888888888889,1,0.8,0.888888888888889,1,1,1,1,1,1
"169",69,"fft","A3Benchmark","TS70",3.38554382324219e-05,0.00076627731323242,0.00045633316040039,1.87694001197815,0,0,NA,0,0,NA,1,1,1,1,1,1
"170",70,"fft","A3Benchmark","TS71",3.74317169189453e-05,0.00075292587280273,0.00047993659973144,4.95598268508911,0,0,NA,0,0,NA,0.875,0.875,0.875,0.975,0.975,0.975
"171",71,"fft","A3Benchmark","TS72",3.33786010742188e-05,0.00077533721923828,0.00048780441284179,1.82330989837646,0,0,NA,0,0,NA,0.411764705882353,0.875,0.56,0.458823529411765,0.975,0.624
"172",72,"fft","A3Benchmark","TS73",3.45706939697266e-05,0.00075960159301757,0.00052309036254882,3.09402370452881,0.588235294117647,0.666666666666667,0.625,0.588235294117647,0.666666666666667,0.625,0.631578947368421,0.8,0.705882352941177,0.757894736842105,0.96,0.847058823529412
"173",73,"fft","A3Benchmark","TS74",3.60012054443359e-05,0.00081157684326171,0.00047087669372558,1.57094836235046,0,0,NA,0,0,NA,1,1,1,1,1,1
"174",74,"fft","A3Benchmark","TS75",3.48091125488281e-05,0.00073432922363281,0.00048089027404785,3.27840781211853,0.357142857142857,0.357142857142857,0.357142857142857,0.457142857142857,0.457142857142857,0.457142857142857,0.928571428571429,0.928571428571429,0.928571428571429,0.985714285714286,0.985714285714286,0.985714285714286
"175",75,"fft","A3Benchmark","TS76",3.88622283935547e-05,0.00079011917114257,0.00048041343688964,2.2689049243927,1,1,1,1,1,1,1,1,1,1,1,1
"176",76,"fft","A3Benchmark","TS77",3.48091125488281e-05,0.00083184242248535,0.00046753883361816,1.31311988830566,1,0.8125,0.896551724137931,1,0.8125,0.896551724137931,1,1,1,1,1,1
"177",77,"fft","A3Benchmark","TS78",4.26769256591797e-05,0.00078558921813964,0.00051355361938476,3.74457240104675,0.0769230769230769,0.0666666666666667,0.0714285714285714,0.0769230769230769,0.0666666666666667,0.0714285714285714,1,1,1,1,1,1
"178",78,"fft","A3Benchmark","TS79",3.71932983398438e-05,0.00077509880065918,0.00053048133850097,2.35262823104858,0.2,0.6,0.3,0.2,0.6,0.3,1,1,1,1,1,1
"179",79,"fft","A3Benchmark","TS8",3.71932983398438e-05,0.00073814392089843,0.00039505958557128,1.40362215042114,0,0,NA,0,0,NA,1,1,1,1,1,1
"180",80,"fft","A3Benchmark","TS80",3.69548797607422e-05,0.00076270103454589,0.00048255920410156,4.17017269134521,0,0,NA,0,0,NA,0.923076923076923,0.923076923076923,0.923076923076923,0.984615384615385,0.984615384615385,0.984615384615385
"181",81,"fft","A3Benchmark","TS81",3.62396240234375e-05,0.00075125694274902,0.00049567222595214,2.36679244041443,0.25,0.416666666666667,0.3125,0.29,0.483333333333333,0.3625,0.916666666666667,0.916666666666667,0.916666666666667,0.983333333333333,0.983333333333333,0.983333333333333
"182",82,"fft","A3Benchmark","TS82",3.71932983398438e-05,0.00084161758422851,0.00047683715820312,2.2218873500824,0,0,NA,0,0,NA,0.3125,0.714285714285714,0.434782608695652,0.4125,0.942857142857143,0.573913043478261
"183",83,"fft","A3Benchmark","TS83",3.69548797607422e-05,0.00076746940612793,0.00048089027404785,3.59086656570435,0.454545454545455,0.833333333333333,0.588235294117647,0.454545454545455,0.833333333333333,0.588235294117647,1,1,1,1,1,1
"184",84,"fft","A3Benchmark","TS84",3.71932983398438e-05,0.00078415870666503,0.00047898292541503,3.42475318908691,0,0,NA,0,0,NA,0.454545454545455,1,0.625,0.454545454545455,1,0.625
"185",85,"fft","A3Benchmark","TS85",3.71932983398438e-05,0.00074934959411621,0.00049924850463867,2.5364351272583,1,0.75,0.857142857142857,1,0.75,0.857142857142857,1,1,1,1,1,1
"186",86,"fft","A3Benchmark","TS86",4.00543212890625e-05,0.00072073936462402,0.00046706199645996,3.74446821212769,1,0.846153846153846,0.916666666666667,1,0.846153846153846,0.916666666666667,0.846153846153846,0.846153846153846,0.846153846153846,0.969230769230769,0.969230769230769,0.969230769230769
"187",87,"fft","A3Benchmark","TS87",4.14848327636719e-05,0.00083351135253906,0.00046753883361816,2.83071565628052,0.375,0.428571428571429,0.4,0.375,0.428571428571429,0.4,0.75,0.857142857142857,0.8,0.85,0.971428571428571,0.906666666666667
"188",88,"fft","A3Benchmark","TS88",3.60012054443359e-05,0.00079751014709472,0.00049662590026855,3.58764314651489,0.285714285714286,0.333333333333333,0.307692307692308,0.328571428571429,0.383333333333333,0.353846153846154,0.533333333333333,0.666666666666667,0.592592592592593,0.746666666666667,0.933333333333333,0.82962962962963
"189",89,"fft","A3Benchmark","TS89",3.79085540771484e-05,0.00076222419738769,0.0005049705505371,1.54096913337708,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.923076923076923,0.857142857142857,0.888888888888889,0.984615384615385,0.914285714285714,0.948148148148148
"190",90,"fft","A3Benchmark","TS9",3.38554382324219e-05,0.00076723098754882,0.00041103363037109,2.10305643081665,0.571428571428571,0.8,0.666666666666667,0.571428571428571,0.8,0.666666666666667,1,1,1,1,1,1
