method,serie,F1,precision,recall
SVM,65,0.818181818181818,0.692307692307692,1
SVM,66,0.0588235294117647,0.0303030303030303,1
SVM,67,1,1,1
SVM,68,0.647058823529412,0.5,0.916666666666667
SVM,69,0.521739130434783,0.352941176470588,1
SVM,70,0.909090909090909,0.833333333333333,1
SVM,71,1,1,1
SVM,72,0.967741935483871,1,0.9375
SVM,73,0.967741935483871,0.9375,1
SVM,74,0.742857142857143,0.684210526315789,0.8125
LSTM,1,1,1,1
LSTM,2,0.333333333333333,0.2,1
LSTM,3,0.933333333333333,0.875,1
LSTM,4,1,1,1
LSTM,5,1,1,1
LSTM,6,0.962962962962963,1,0.928571428571429
LSTM,7,0.956521739130435,0.916666666666667,1
LSTM,8,1,1,1
LSTM,9,0.947368421052632,1,0.9
LSTM,10,1,1,1
LSTM,11,0.952380952380952,0.909090909090909,1
LSTM,12,0.947368421052632,0.9,1
LSTM,13,0.72,0.642857142857143,0.818181818181818
LSTM,14,0.666666666666667,0.5,1
LSTM,15,0.848484848484849,0.777777777777778,0.933333333333333
LSTM,16,0.740740740740741,0.666666666666667,0.833333333333333
LSTM,17,0.923076923076923,0.857142857142857,1
LSTM,18,1,1,1
LSTM,19,0.956521739130435,0.916666666666667,1
LSTM,20,0.470588235294118,0.307692307692308,1
LSTM,21,0.857142857142857,0.75,1
LSTM,22,0.888888888888889,0.888888888888889,0.888888888888889
LSTM,23,1,1,1
LSTM,24,0.923076923076923,0.857142857142857,1
LSTM,25,1,1,1
LSTM,26,1,1,1
LSTM,27,1,1,1
LSTM,28,1,1,1
LSTM,29,0.818181818181818,0.692307692307692,1
LSTM,30,0.333333333333333,0.2,1
LSTM,31,0.846153846153846,0.785714285714286,0.916666666666667
LSTM,32,0.888888888888889,0.888888888888889,0.888888888888889
LSTM,33,0.923076923076923,0.857142857142857,1
LSTM,34,1,1,1
LSTM,35,0.105263157894737,0.0555555555555556,1
LSTM,36,0.666666666666667,0.5,1
LSTM,37,0.19047619047619,0.105263157894737,1
LSTM,38,0.666666666666667,0.647058823529412,0.6875
LSTM,39,0.8,0.666666666666667,1
LSTM,40,0.25,0.142857142857143,1
LSTM,41,0.705882352941177,0.666666666666667,0.75
LSTM,42,0.857142857142857,0.75,1
LSTM,43,0.928571428571429,0.928571428571429,0.928571428571429
LSTM,44,1,1,1
LSTM,45,1,1,1
LSTM,46,1,1,1
LSTM,47,0.5,0.333333333333333,1
LSTM,48,1,1,1
LSTM,49,0.869565217391304,0.769230769230769,1
LSTM,50,1,1,1
LSTM,51,0.8,0.666666666666667,1
LSTM,52,0.714285714285714,0.666666666666667,0.769230769230769
LSTM,53,0.833333333333333,0.769230769230769,0.909090909090909
LSTM,54,0.827586206896552,0.75,0.923076923076923
