method,serie,F1,precision,recall
MLP,91,0.952380952380952,0.909090909090909,1
MLP,92,0.909090909090909,0.833333333333333,1
MLP,93,0.941176470588235,0.888888888888889,1
MLP,94,1,1,1
MLP,95,1,1,1
MLP,96,1,1,1
MLP,97,0.833333333333333,0.714285714285714,1
MLP,98,0.909090909090909,0.833333333333333,1
MLP,99,0.96,1,0.923076923076923
MLP,100,1,1,1
SVM,1,0.8,0.714285714285714,0.909090909090909
SVM,2,0.9,0.9,0.9
SVM,3,1,1,1
SVM,4,0.933333333333333,0.875,1
SVM,5,0.96,1,0.923076923076923
SVM,6,1,1,1
SVM,7,0.838709677419355,0.8125,0.866666666666667
SVM,8,1,1,1
SVM,9,0.516129032258064,0.363636363636364,0.888888888888889
SVM,10,0.666666666666667,0.5,1
SVM,11,0.96,0.923076923076923,1
SVM,12,1,1,1
SVM,13,1,1,1
SVM,14,0.96,0.923076923076923,1
SVM,15,0.96,0.923076923076923,1
SVM,16,1,1,1
SVM,17,0.96551724137931,1,0.933333333333333
SVM,18,1,1,1
SVM,19,1,1,1
SVM,20,1,1,1
SVM,21,0.666666666666667,0.666666666666667,0.666666666666667
SVM,22,1,1,1
SVM,23,0.888888888888889,0.8,1
SVM,24,0.857142857142857,0.75,1
SVM,25,1,1,1
SVM,26,1,1,1
SVM,27,0.962962962962963,1,0.928571428571429
SVM,28,0.8,0.666666666666667,1
SVM,29,0.0869565217391304,0.0454545454545455,1
SVM,30,0.857142857142857,0.75,1
SVM,31,1,1,1
SVM,32,1,1,1
SVM,33,0.857142857142857,0.75,1
SVM,34,0.96,0.923076923076923,1
SVM,35,0.923076923076923,0.857142857142857,1
SVM,36,0.8,0.8,0.8
SVM,37,0.923076923076923,1,0.857142857142857
SVM,38,0.838709677419355,0.866666666666667,0.8125
SVM,39,0.774193548387097,0.75,0.8
SVM,40,0.933333333333333,1,0.875
SVM,41,0.470588235294118,0.333333333333333,0.8
SVM,42,1,1,1
SVM,43,1,1,1
SVM,44,0.857142857142857,0.8,0.923076923076923
SVM,45,0.941176470588235,0.888888888888889,1
SVM,46,1,1,1
SVM,47,0.666666666666667,0.625,0.714285714285714
SVM,48,1,1,1
SVM,49,1,1,1
SVM,50,1,1,1
SVM,51,0.967741935483871,1,0.9375
SVM,52,1,1,1
SVM,53,1,1,1
SVM,54,1,1,1
SVM,55,1,1,1
SVM,56,0.956521739130435,0.916666666666667,1
SVM,57,1,1,1
SVM,58,NA,0,0
SVM,59,1,1,1
SVM,60,1,1,1
SVM,61,0.952380952380952,0.909090909090909,1
SVM,62,1,1,1
SVM,63,1,1,1
SVM,64,1,1,1
SVM,65,1,1,1
SVM,66,1,1,1
SVM,67,0.933333333333333,0.875,1
SVM,68,1,1,1
SVM,69,0.857142857142857,0.75,1
SVM,70,0.9375,0.9375,0.9375
SVM,71,0.727272727272727,0.571428571428571,1
SVM,72,0.848484848484849,0.777777777777778,0.933333333333333
SVM,73,0.857142857142857,0.75,1
SVM,74,0.962962962962963,1,0.928571428571429
SVM,75,1,1,1
SVM,76,1,1,1
SVM,77,0.933333333333333,0.933333333333333,0.933333333333333
SVM,78,1,1,1
SVM,79,0.8,0.666666666666667,1
SVM,80,0.692307692307692,0.692307692307692,0.692307692307692
SVM,81,0.96,0.923076923076923,1
SVM,82,0.521739130434782,0.375,0.857142857142857
SVM,83,1,1,1
SVM,84,0.5,0.333333333333333,1
SVM,85,1,1,1
SVM,86,0.962962962962963,0.928571428571429,1
SVM,87,1,1,1
SVM,88,0.740740740740741,0.666666666666667,0.833333333333333
SVM,89,0.923076923076923,1,0.857142857142857
SVM,90,0.947368421052632,1,0.9
SVM,91,1,1,1
SVM,92,1,1,1
SVM,93,1,1,1
SVM,94,0.96551724137931,1,0.933333333333333
SVM,95,1,1,1
SVM,96,0.875,0.875,0.875
SVM,97,0.909090909090909,0.833333333333333,1
SVM,98,0.909090909090909,0.833333333333333,1
SVM,99,0.96,1,0.923076923076923
SVM,100,0.909090909090909,0.909090909090909,0.909090909090909
LSTM,1,0.88,0.785714285714286,1
LSTM,2,0.636363636363636,0.583333333333333,0.7
LSTM,3,1,1,1
LSTM,4,0.933333333333333,0.875,1
LSTM,5,0.96,1,0.923076923076923
LSTM,6,1,1,1
LSTM,7,0.689655172413793,0.714285714285714,0.666666666666667
LSTM,8,0.923076923076923,0.857142857142857,1
LSTM,9,0.592592592592593,0.444444444444444,0.888888888888889
LSTM,10,1,1,1
LSTM,11,0.956521739130435,1,0.916666666666667
LSTM,12,1,1,1
LSTM,13,1,1,1
LSTM,14,1,1,1
LSTM,15,0.592592592592593,0.533333333333333,0.666666666666667
LSTM,16,1,1,1
LSTM,17,0.96551724137931,1,0.933333333333333
LSTM,18,1,1,1
LSTM,19,1,1,1
LSTM,20,0.727272727272727,0.727272727272727,0.727272727272727
LSTM,21,0.947368421052632,0.9,1
LSTM,22,0.8,0.666666666666667,1
LSTM,23,0.8,0.666666666666667,1
LSTM,24,0.923076923076923,0.857142857142857,1
LSTM,25,0.521739130434783,0.4,0.75
LSTM,26,1,1,1
LSTM,27,0.962962962962963,1,0.928571428571429
LSTM,28,0.888888888888889,0.8,1
LSTM,29,0.0833333333333333,0.0434782608695652,1
LSTM,30,1,1,1
LSTM,31,0.8,0.666666666666667,1
LSTM,32,1,1,1
LSTM,33,1,1,1
LSTM,34,0.235294117647059,0.181818181818182,0.333333333333333
LSTM,35,1,1,1
LSTM,36,0.6,0.6,0.6
LSTM,37,1,1,1
LSTM,38,0.967741935483871,1,0.9375
LSTM,39,0.363636363636364,0.333333333333333,0.4
LSTM,40,0.933333333333333,1,0.875
LSTM,41,0.454545454545455,0.294117647058824,1
LSTM,42,0.857142857142857,0.75,1
LSTM,43,0.866666666666667,0.866666666666667,0.866666666666667
LSTM,44,0.923076923076923,0.923076923076923,0.923076923076923
LSTM,45,0.848484848484849,0.823529411764706,0.875
LSTM,46,0.666666666666667,0.5,1
LSTM,47,NA,0,0
LSTM,48,1,1,1
LSTM,49,0.923076923076923,0.857142857142857,1
LSTM,50,1,1,1
LSTM,51,0.875,0.875,0.875
LSTM,52,1,1,1
LSTM,53,1,1,1
LSTM,54,1,1,1
LSTM,55,1,1,1
LSTM,56,0.916666666666667,0.846153846153846,1
LSTM,57,1,1,1
LSTM,58,0.916666666666667,0.916666666666667,0.916666666666667
LSTM,59,1,1,1
LSTM,60,0.206896551724138,0.176470588235294,0.25
LSTM,61,0.952380952380952,0.909090909090909,1
LSTM,62,0.941176470588235,0.888888888888889,1
LSTM,63,0.933333333333333,0.875,1
LSTM,64,1,1,1
LSTM,65,0.875,0.875,0.875
LSTM,66,1,1,1
LSTM,67,0.875,0.777777777777778,1
LSTM,68,1,1,1
LSTM,69,0.9,0.818181818181818,1
LSTM,70,0.580645161290323,0.6,0.5625
LSTM,71,0.32,0.235294117647059,0.5
LSTM,72,0.903225806451613,0.875,0.933333333333333
LSTM,73,0.75,0.6,1
LSTM,74,0.814814814814815,0.846153846153846,0.785714285714286
LSTM,75,1,1,1
LSTM,76,1,1,1
LSTM,77,0.933333333333333,0.933333333333333,0.933333333333333
LSTM,78,0.909090909090909,0.833333333333333,1
LSTM,79,1,1,1
LSTM,80,0.4375,0.368421052631579,0.538461538461538
LSTM,81,1,1,1
LSTM,82,0.56,0.388888888888889,1
LSTM,83,1,1,1
LSTM,84,0.526315789473684,0.357142857142857,1
LSTM,85,1,1,1
LSTM,86,1,1,1
LSTM,87,0.777777777777778,0.636363636363636,1
LSTM,88,0.833333333333333,0.833333333333333,0.833333333333333
LSTM,89,0.888888888888889,0.923076923076923,0.857142857142857
LSTM,90,0.9,0.9,0.9
LSTM,91,1,1,1
LSTM,92,1,1,1
LSTM,93,1,1,1
LSTM,94,1,1,1
LSTM,95,0.75,0.6,1
LSTM,96,0.606060606060606,0.588235294117647,0.625
LSTM,97,1,1,1
LSTM,98,1,1,1
LSTM,99,0.96,1,0.923076923076923
LSTM,100,0.818181818181818,0.818181818181818,0.818181818181818
AUTOENCODER,1,0.916666666666667,0.846153846153846,1
AUTOENCODER,2,0.705882352941176,0.857142857142857,0.6
AUTOENCODER,3,0.952380952380952,0.909090909090909,1
AUTOENCODER,4,1,1,1
AUTOENCODER,5,0.96,1,0.923076923076923
AUTOENCODER,6,1,1,1
AUTOENCODER,7,0.814814814814815,0.916666666666667,0.733333333333333
AUTOENCODER,8,1,1,1
AUTOENCODER,9,0.592592592592593,0.444444444444444,0.888888888888889
AUTOENCODER,10,1,1,1
AUTOENCODER,11,0.956521739130435,1,0.916666666666667
AUTOENCODER,12,1,1,1
AUTOENCODER,13,1,1,1
AUTOENCODER,14,1,1,1
AUTOENCODER,15,0.571428571428572,0.5,0.666666666666667
AUTOENCODER,16,1,1,1
AUTOENCODER,17,0.96551724137931,1,0.933333333333333
AUTOENCODER,18,1,1,1
AUTOENCODER,19,1,1,1
AUTOENCODER,20,0.909090909090909,0.909090909090909,0.909090909090909
AUTOENCODER,21,1,1,1
AUTOENCODER,22,1,1,1
AUTOENCODER,23,0.888888888888889,0.8,1
AUTOENCODER,24,1,1,1
AUTOENCODER,25,0.518518518518518,0.368421052631579,0.875
AUTOENCODER,26,1,1,1
AUTOENCODER,27,0.962962962962963,1,0.928571428571429
AUTOENCODER,28,0.941176470588235,0.888888888888889,1
AUTOENCODER,29,0.0769230769230769,0.04,1
AUTOENCODER,30,1,1,1
AUTOENCODER,31,0.888888888888889,0.8,1
AUTOENCODER,32,1,1,1
AUTOENCODER,33,1,1,1
AUTOENCODER,34,0.727272727272727,0.571428571428571,1
AUTOENCODER,35,0.625,0.5,0.833333333333333
AUTOENCODER,36,0.666666666666667,0.75,0.6
AUTOENCODER,37,1,1,1
AUTOENCODER,38,0.709677419354839,0.733333333333333,0.6875
AUTOENCODER,39,0.645161290322581,0.625,0.666666666666667
AUTOENCODER,40,0.933333333333333,1,0.875
AUTOENCODER,41,0.454545454545455,0.294117647058824,1
AUTOENCODER,42,1,1,1
AUTOENCODER,43,0.866666666666667,0.866666666666667,0.866666666666667
AUTOENCODER,44,0.740740740740741,0.714285714285714,0.769230769230769
AUTOENCODER,45,0.823529411764706,0.777777777777778,0.875
AUTOENCODER,46,1,1,1
AUTOENCODER,47,NA,0,0
AUTOENCODER,48,1,1,1
AUTOENCODER,49,1,1,1
AUTOENCODER,50,1,1,1
AUTOENCODER,51,0.875,0.875,0.875
AUTOENCODER,52,1,1,1
AUTOENCODER,53,1,1,1
AUTOENCODER,54,1,1,1
AUTOENCODER,55,1,1,1
AUTOENCODER,56,0.421052631578947,0.296296296296296,0.727272727272727
AUTOENCODER,57,1,1,1
AUTOENCODER,58,0.916666666666667,0.916666666666667,0.916666666666667
AUTOENCODER,59,1,1,1
AUTOENCODER,60,0.538461538461538,0.5,0.583333333333333
AUTOENCODER,61,1,1,1
AUTOENCODER,62,1,1,1
AUTOENCODER,63,0.823529411764706,0.7,1
AUTOENCODER,64,0.666666666666667,0.5,1
AUTOENCODER,65,0.9375,0.9375,0.9375
AUTOENCODER,66,1,1,1
AUTOENCODER,67,0.933333333333333,0.875,1
AUTOENCODER,68,1,1,1
AUTOENCODER,69,0.947368421052632,0.9,1
AUTOENCODER,70,0.75,0.75,0.75
AUTOENCODER,71,0.230769230769231,0.166666666666667,0.375
AUTOENCODER,72,0.903225806451613,0.875,0.933333333333333
AUTOENCODER,73,0.705882352941176,0.545454545454545,1
AUTOENCODER,74,0.962962962962963,1,0.928571428571429
AUTOENCODER,75,1,1,1
AUTOENCODER,76,1,1,1
AUTOENCODER,77,0.933333333333333,0.933333333333333,0.933333333333333
AUTOENCODER,78,0.909090909090909,0.833333333333333,1
AUTOENCODER,79,1,1,1
AUTOENCODER,80,0.4,0.352941176470588,0.461538461538462
AUTOENCODER,81,1,1,1
AUTOENCODER,82,0.608695652173913,0.4375,1
AUTOENCODER,83,1,1,1
AUTOENCODER,84,0.625,0.454545454545455,1
AUTOENCODER,85,1,1,1
AUTOENCODER,86,1,1,1
AUTOENCODER,87,1,1,1
AUTOENCODER,88,0.833333333333333,0.833333333333333,0.833333333333333
AUTOENCODER,89,0.888888888888889,0.923076923076923,0.857142857142857
AUTOENCODER,90,1,1,1
AUTOENCODER,91,1,1,1
AUTOENCODER,92,0.909090909090909,0.833333333333333,1
AUTOENCODER,93,1,1,1
AUTOENCODER,94,1,1,1
AUTOENCODER,95,1,1,1
AUTOENCODER,96,0.484848484848485,0.470588235294118,0.5
AUTOENCODER,97,0.909090909090909,0.833333333333333,1
AUTOENCODER,98,1,1,1
AUTOENCODER,99,0.96,1,0.923076923076923
AUTOENCODER,100,0.818181818181818,0.818181818181818,0.818181818181818
